Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
0.0511488,0.0893077,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0893077,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0803018,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.180116,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,0.118577,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0908086,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0487131,0.0908086,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.194375,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.117826,-0.012181,-0.0075069,0.0511715,0.00525447
0.0487131,0.0893077,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0893077,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0788009,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.184619,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.120078,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.169609,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.140341,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0502825,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.180867,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.129834,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0833038,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0833038,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0772999,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.188372,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.125331,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0878067,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.18612,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.116325,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0803018,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.173362,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.126832,-0.012181,-0.0075069,0.0536083,0.00600511
0.0487131,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0607892,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.184619,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.126832,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.0840543,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0840543,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.072797,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.181617,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.122329,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0788009,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.178615,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0757989,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.191374,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.118577,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0863057,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.188372,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.12458,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,-0.0772999,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,-0.0772999,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0487131,0.180116,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0870562,-0.012181,-0.0075069,0.0536083,0.00600511
0.0511488,0.0870562,-0.012181,-0.0075069,0.0536083,0.00600511
0.0511488,-0.0720465,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.187621,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.122329,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0825533,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.0825533,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,-0.0772999,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.184619,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.126081,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.074298,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.18537,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.120828,-0.012181,-0.00825759,0.0511715,0.00525447
0.0511488,0.0885572,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0885572,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0795513,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.180116,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.121578,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0532844,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.187621,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.126081,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.182368,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.125331,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.180116,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.120828,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0878067,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0750484,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0487131,0.190623,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.115575,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.189122,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.12458,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0870562,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0757989,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.183869,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0885572,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0885572,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.177114,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0750484,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.189873,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.123079,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0855552,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0772999,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.18612,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.12458,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0855552,-0.012181,-0.00825759,0.0536083,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.180867,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.120078,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0885572,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0795513,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0795513,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.17036,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.132085,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0915591,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0780504,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.168109,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.143343,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.096062,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.074298,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.074298,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.161354,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.134337,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0953115,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.071296,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.071296,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0487131,0.145594,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.132836,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0953115,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0472805,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0472805,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.171861,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.133586,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.094561,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0772999,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0772999,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.163606,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.13959,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0930601,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0705455,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,-0.0705455,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,0.149346,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.134337,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.094561,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0690446,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0690446,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.167358,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.13959,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0487131,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.167358,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.144093,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.094561,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.072797,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.072797,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.159103,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.132836,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.094561,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,-0.071296,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.071296,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.145594,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.134337,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.0968125,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0795513,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.166608,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.144093,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0908086,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0705455,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0705455,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.159103,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.13959,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0923096,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.071296,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.071296,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.150847,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.131335,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.0953115,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0697951,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0487131,-0.0697951,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.134337,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.147845,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.097563,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0645417,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.121578,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.159103,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.100565,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0502825,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.105818,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.105818,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.152348,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.100565,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.048031,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0908086,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.160604,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.102816,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0307699,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.127582,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.127582,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.158352,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0998144,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0570368,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.114074,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.114074,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.156101,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0998144,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.049532,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.0983135,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0983135,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.153099,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.102066,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0450291,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.126832,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.126832,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.150847,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.0983135,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0645417,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.121578,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.121578,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.156851,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0998144,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,-0.0510329,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.104317,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.104317,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.153099,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.101315,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.04653,-0.012181,-0.00675621,0.0511715,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0900581,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.156851,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.105818,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0682941,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.126832,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0487131,0.126832,-0.0146172,-0.00675621,0.0536083,0.00600511
0.0511488,0.158352,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.100565,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0570368,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.112573,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0487131,0.112573,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.156851,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.100565,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.049532,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.097563,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.097563,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.152348,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.102066,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0442786,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0840543,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.171861,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.171861,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.103567,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0352728,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0690446,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.180867,-0.012181,-0.00675621,0.0536083,0.00525447
0.0511488,0.180867,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.104317,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0487131,-0.0210136,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0540349,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.181617,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.181617,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.101315,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0165107,-0.012181,-0.00675621,0.0511715,0.00525447
0.0511488,0.0405262,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.189873,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.189873,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.102066,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.00300194,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.0765494,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.180867,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.180867,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.104317,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0270174,-0.0146172,-0.00825759,0.0511715,0.00525447
0.0511488,0.0600388,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.0600388,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.179366,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.102816,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0210136,-0.012181,-0.00675621,0.0536083,0.00525447
0.0487131,0.0450291,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.18612,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.18612,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,0.101315,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0142592,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0697951,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.17036,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.17036,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.103567,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.0345223,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0682941,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.18612,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.18612,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.104317,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0202631,-0.012181,-0.0075069,0.0511715,0.00525447
0.0511488,0.0525339,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.181617,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.181617,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.102066,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0120078,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.0893077,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.165107,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.165107,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.102816,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,-0.0405262,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0735475,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.177865,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.177865,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.105068,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,-0.024766,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0600388,-0.012181,-0.0075069,0.0511715,0.00600511
0.0487131,0.183869,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.183869,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.102816,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.0172611,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0442786,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.18612,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0487131,0.18612,-0.0146172,-0.0075069,0.0536083,0.00600511
0.0511488,0.102066,-0.0146172,-0.00675621,0.0511715,0.00600511
0.0511488,-0.0135087,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.0352728,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.202631,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.202631,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.103567,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,-0.00375242,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0210136,-0.012181,-0.0075069,0.0536083,0.00525447
0.0487131,0.209385,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0487131,0.209385,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.101315,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.0120078,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.00450291,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.205633,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.205633,-0.0146172,-0.0075069,0.0536083,0.00525447
0.0511488,0.097563,-0.0146172,-0.00825759,0.0536083,0.00525447
0.0511488,0.0180116,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.00525339,-0.012181,-0.0075069,0.0536083,0.00525447
0.0511488,0.213138,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0511488,0.213138,-0.0146172,-0.00675621,0.0536083,0.00525447
0.0487131,0.0998144,-0.0146172,-0.0075069,0.0511715,0.00525447
0.0511488,-0.00750484,-0.0146172,-0.00675621,0.0536083,0.00525447
